"COUNTRY","PRODUCT","YEAR","ANNUAL_VALUE"
"Austria","Other renewables aggregated",2013,4486.251
"Austria","Other renewables aggregated",2014,4325.613
"Austria","Other renewables aggregated",2015,4409.908
"Austria","Other renewables aggregated",2016,4545.789
"Austria","Other renewables aggregated",2017,4698.025
"Austria","Other renewables aggregated",2018,4697.667428
"Austria","Other renewables aggregated",2019,4459.006842
"Austria","Other renewables aggregated",2020,4392.30938
"Austria","Other renewables aggregated",2021,4193.159407
"Austria","Other renewables aggregated",2022,4506.903494
"Austria","Others",2010,1786.994
"Austria","Others",2011,1509.905
"Austria","Others",2012,1377.786
"Austria","Others",2013,1268.986
"Austria","Others",2014,1176.38
"Austria","Others",2015,1478.69
"Austria","Others",2016,1646.544
"Austria","Others",2017,1489.037
"Austria","Others",2018,1377.523121
"Austria","Others",2019,1430.442452
"Austria","Others",2020,1412.122274
"Austria","Others",2021,1432.706493
"Austria","Others",2022,1430.786972
"Austria","Renewables",2010,45809.266
"Austria","Renewables",2011,42207.865
"Austria","Renewables",2012,52720.992
"Austria","Renewables",2013,51826.71
"Austria","Renewables",2014,51370.357
"Austria","Renewables",2015,48405.934
"Austria","Renewables",2016,51467.09
"Austria","Renewables",2017,52448.23
"Austria","Renewables",2018,51106.76843
"Austria","Renewables",2019,55235.997182
"Austria","Renewables",2020,55437.98516
"Austria","Renewables",2021,53472.61501
"Austria","Renewables",2022,51259.356188
"Austria","Solar",2010,54.761
"Austria","Solar",2011,165.283
"Austria","Solar",2012,322.197
"Austria","Solar",2013,597.982
"Austria","Solar",2014,746.832
"Austria","Solar",2015,889.142
"Austria","Solar",2016,1042.303
"Austria","Solar",2017,1211.489
"Austria","Solar",2018,1386.547
"Austria","Solar",2019,1631.883253
"Austria","Solar",2020,1956.438484
"Austria","Solar",2021,1956.438484
"Austria","Solar",2022,2677.672
"Austria","Total combustible fuels",2010,26042.221
"Austria","Total combustible fuels",2011,24602.529
"Austria","Total combustible fuels",2012,21050.441
"Austria","Total combustible fuels",2013,17945.572
"Austria","Total combustible fuels",2014,15179.741
"Austria","Total combustible fuels",2015,17947.525
"Austria","Total combustible fuels",2016,18024.479
"Austria","Total combustible fuels",2017,20331.363
"Austria","Total combustible fuels",2018,18961.854999
"Austria","Total combustible fuels",2019,19984.499001
"Austria","Total combustible fuels",2020,17572.505
"Austria","Total combustible fuels",2021,17945.498193
"Austria","Total combustible fuels",2022,18314.839288
"Austria","Total exports",2010,17472.074
"Austria","Total exports",2011,16777.354
"Austria","Total exports",2012,20626.749
"Austria","Total exports",2013,17689.115
"Austria","Total exports",2014,17436.999
"Austria","Total exports",2015,19327.645
"Austria","Total exports",2016,19206.889
"Austria","Total exports",2017,22816.512
"Austria","Total exports",2018,19129.331001
"Austria","Total exports",2019,22918.264001
"Austria","Total exports",2020,22326.679999
"Austria","Total exports",2021,18893.036485
"Austria","Total exports",2022,19881.948393
"Austria","Total imports",2010,19908.697
"Austria","Total imports",2011,24976.711
"Austria","Total imports",2012,23429.714
"Austria","Total imports",2013,24959.571
"Austria","Total imports",2014,26711.724
"Austria","Total imports",2015,29389.162
"Austria","Total imports",2016,26366.16
"Austria","Total imports",2017,29362.425
"Austria","Total imports",2018,28076.136
"Austria","Total imports",2019,26046.846999
"Austria","Total imports",2020,24522.492001
"Austria","Total imports",2021,26436.192769
"Austria","Total imports",2022,28595.169618
"Austria","Used for pumped storage",2010,4623.332
"Austria","Used for pumped storage",2011,5088.753
"Austria","Used for pumped storage",2012,5637.845
"Austria","Used for pumped storage",2013,5482.274
"Austria","Used for pumped storage",2014,5545.027
"Austria","Used for pumped storage",2015,4968.284
"Austria","Used for pumped storage",2016,4253.498
"Austria","Used for pumped storage",2017,5610.608
"Austria","Used for pumped storage",2018,5134.274
"Austria","Used for pumped storage",2019,4864.954
"Austria","Used for pumped storage",2020,4812.345
"Austria","Used for pumped storage",2021,5448.79989
"Austria","Used for pumped storage",2022,6535.928652
"Austria","Wind",2010,1961.814
"Austria","Wind",2011,1838.485
"Austria","Wind",2012,2351.318
"Austria","Wind",2013,3011.453
"Austria","Wind",2014,3657.544
"Austria","Wind",2015,4592.617
"Austria","Wind",2016,4978.287
"Austria","Wind",2017,6273.836
"Austria","Wind",2018,5746.196001
"Austria","Wind",2019,7161.76931
"Austria","Wind",2020,7153.627588
"Austria","Wind",2021,6459.566885
"Austria","Wind",2022,6972.059286
"Belgium","Coal",2010,5761.981
"Belgium","Coal",2011,5263.119
"Belgium","Coal",2012,5279.75
"Belgium","Coal",2013,4999.651
"Belgium","Coal",2014,4121.247
"Belgium","Coal",2015,3986.949
"Belgium","Coal",2016,2550.447
"Belgium","Coal",2017,2325.831
"Belgium","Coal",2018,2246.476584
"Belgium","Coal",2019,2426.781689
"Belgium","Coal",2020,1811.392851
"Belgium","Coal",2021,1703.405928
"Belgium","Coal",2022,2528.383341
"Belgium","Combustible renewables",2010,4189.65
"Belgium","Combustible renewables",2011,4541.337
"Belgium","Combustible renewables",2012,5025.664
"Belgium","Combustible renewables",2013,4831.994
"Belgium","Combustible renewables",2014,4326.285
"Belgium","Combustible renewables",2015,5396.208
"Belgium","Combustible renewables",2016,5266.025
"Belgium","Combustible renewables",2017,5540.752
"Belgium","Combustible renewables",2018,5241.395456
"Belgium","Combustible renewables",2019,4990.83919
"Belgium","Combustible renewables",2020,5090.254199
"Belgium","Combustible renewables",2021,4744.171149
"Belgium","Combustible renewables",2022,4301.850782
"Belgium","Distribution losses",2010,4283.001
"Belgium","Distribution losses",2011,4154
"Belgium","Distribution losses",2012,4131
"Belgium","Distribution losses",2013,4007
"Belgium","Distribution losses",2014,3784.896
"Belgium","Distribution losses",2015,3815.599
"Belgium","Distribution losses",2016,3880.7
"Belgium","Distribution losses",2017,3849.303
"Belgium","Distribution losses",2018,3781.699999
"Belgium","Distribution losses",2019,3411.156411
"Belgium","Distribution losses",2020,3209.278293
"Belgium","Distribution losses",2021,3317.641165
"Belgium","Distribution losses",2022,3183.14481
"Belgium","Electricity supplied",2010,92037
"Belgium","Electricity supplied",2011,89196.002
"Belgium","Electricity supplied",2012,89719.002
"Belgium","Electricity supplied",2013,89920.002
"Belgium","Electricity supplied",2014,87420.6
"Belgium","Electricity supplied",2015,88378.301
"Belgium","Electricity supplied",2016,88639.996
"Belgium","Electricity supplied",2017,89138.501
"Belgium","Electricity supplied",2018,89311.8
"Belgium","Electricity supplied",2019,88058.803586
"Belgium","Electricity supplied",2020,85722.208039
"Belgium","Electricity supplied",2021,88180.521929
"Belgium","Electricity supplied",2022,84349.282459
"Belgium","Electricity trade",2010,-551.001
"Belgium","Electricity trade",2011,-2537.001
"Belgium","Electricity trade",2012,-9936.001
"Belgium","Electricity trade",2013,-9640
"Belgium","Electricity trade",2014,-17603
"Belgium","Electricity trade",2015,-20999.001
"Belgium","Electricity trade",2016,-6182.999
"Belgium","Electricity trade",2017,-6021.6
"Belgium","Electricity trade",2018,-17327.500001
"Belgium","Electricity trade",2019,1854.596413
"Belgium","Electricity trade",2020,332.891961
"Belgium","Electricity trade",2021,7876.356017
"Belgium","Electricity trade",2022,7527.816384
"Belgium","Final consumption",2010,85967.999
"Belgium","Final consumption",2011,83412.999
"Belgium","Final consumption",2012,83867
"Belgium","Final consumption",2013,84161.997
"Belgium","Final consumption",2014,82087.699
"Belgium","Final consumption",2015,83101.701
"Belgium","Final consumption",2016,83284.295
"Belgium","Final consumption",2017,83803.797
"Belgium","Final consumption",2018,84182.200001
"Belgium","Final consumption",2019,83485.423001
"Belgium","Final consumption",2020,81117.070556
"Belgium","Final consumption",2021,83632.923217
"Belgium","Final consumption",2022,79337.946601
"Belgium","Fossil fuels",2010,38075.351
"Belgium","Fossil fuels",2011,31311.663
"Belgium","Fossil fuels",2012,29800.339
"Belgium","Fossil fuels",2013,26967.007
"Belgium","Fossil fuels",2014,24649.513
"Belgium","Fossil fuels",2015,27245.888
"Belgium","Fossil fuels",2016,25894.775
"Belgium","Fossil fuels",2017,26411.649
"Belgium","Fossil fuels",2018,27131.704546
"Belgium","Fossil fuels",2019,28691.060808
"Belgium","Fossil fuels",2020,29414.245803
"Belgium","Fossil fuels",2021,24872.645821
"Belgium","Fossil fuels",2022,25527.037469
"Belgium","Geothermal",2018,0
"Belgium","Geothermal",2019,0
"Belgium","Geothermal",2020,0
"Belgium","Geothermal",2021,0
"Belgium","Hydro",2010,1645.999
"Belgium","Hydro",2011,1410.001
"Belgium","Hydro",2012,1648.001
"Belgium","Hydro",2013,1691.999
"Belgium","Hydro",2014,1453.801
"Belgium","Hydro",2015,1387.4
"Belgium","Hydro",2016,1452.999
"Belgium","Hydro",2017,1360.899
"Belgium","Hydro",2018,1293.500001
"Belgium","Hydro",2019,1150.6
"Belgium","Hydro",2020,1278.999999
"Belgium","Hydro",2021,1288.425475
"Belgium","Hydro",2022,1603.49864
"Belgium","Low carbon",2010,53614.649
"Belgium","Low carbon",2011,55479.339
"Belgium","Low carbon",2012,50180.664
"Belgium","Low carbon",2013,53704.995
"Belgium","Low carbon",2014,45564.89
"Belgium","Low carbon",2015,40570.608
"Belgium","Low carbon",2016,57050.421
"Belgium","Low carbon",2017,57218.852
"Belgium","Low carbon",2018,45304.995456
"Belgium","Low carbon",2019,61624.839188
"Belgium","Low carbon",2020,57107.554198
"Belgium","Low carbon",2021,71535.870198
"Belgium","Low carbon",2022,66665.682864
"Belgium","Natural gas",2010,30401.578
"Belgium","Natural gas",2011,24579.265
"Belgium","Natural gas",2012,22747.84
"Belgium","Natural gas",2013,20277.713
"Belgium","Natural gas",2014,18686.05
"Belgium","Natural gas",2015,21363.016
"Belgium","Natural gas",2016,21367.411
"Belgium","Natural gas",2017,22077.164
"Belgium","Natural gas",2018,22978.768979
"Belgium","Natural gas",2019,24627.647375
"Belgium","Natural gas",2020,25835.43566
"Belgium","Natural gas",2021,21568.01197
"Belgium","Natural gas",2022,21395.487079
"Belgium","Net electricity production",2010,91485.999
"Belgium","Net electricity production",2011,86659.001
"Belgium","Net electricity production",2012,79783.001
"Belgium","Net electricity production",2013,80280.002
"Belgium","Net electricity production",2014,69817.6
"Belgium","Net electricity production",2015,67379.3
"Belgium","Net electricity production",2016,82456.997
"Belgium","Net electricity production",2017,83116.901
"Belgium","Net electricity production",2018,71984.299999
"Belgium","Net electricity production",2019,89913.399999
"Belgium","Net electricity production",2020,86055.1
"Belgium","Net electricity production",2021,96056.877946
"Belgium","Net electricity production",2022,91877.098843
"Belgium","Non-renewables",2010,83804.351
"Belgium","Non-renewables",2011,77253.663
"Belgium","Non-renewables",2012,68264.34
"Belgium","Non-renewables",2013,67534.007
"Belgium","Non-renewables",2014,56618.515
"Belgium","Non-renewables",2015,52070.886
"Belgium","Non-renewables",2016,67324.774
"Belgium","Non-renewables",2017,66540.15
"Belgium","Non-renewables",2018,54258.004545
"Belgium","Non-renewables",2019,69996.660807
"Belgium","Non-renewables",2020,62020.045803
"Belgium","Non-renewables",2021,72764.362344
"Belgium","Non-renewables",2022,67143.619893
"Belgium","Not specified",2010,204
"Belgium","Not specified",2011,132
"Belgium","Not specified",2012,0
"Belgium","Not specified",2013,392.004
"Belgium","Not specified",2014,396.801
"Belgium","Not specified",2015,437.201
"Belgium","Not specified",2016,488.199
"Belgium","Not specified",2017,513.6
"Belgium","Not specified",2018,452.4
"Belgium","Not specified",2019,402.5
"Belgium","Not specified",2020,466.7
"Belgium","Not specified",2021,351.63807
"Belgium","Not specified",2022,315.621496
"Belgium","Nuclear",2010,45729
"Belgium","Nuclear",2011,45942
"Belgium","Nuclear",2012,38464.001
"Belgium","Nuclear",2013,40567
"Belgium","Nuclear",2014,31969.002
"Belgium","Nuclear",2015,24824.998
"Belgium","Nuclear",2016,41429.999
"Belgium","Nuclear",2017,40128.501
"Belgium","Nuclear",2018,27126.299999
"Belgium","Nuclear",2019,41305.599999
"Belgium","Nuclear",2020,32605.8
"Belgium","Nuclear",2021,47891.716523
"Belgium","Nuclear",2022,41616.582424
"Belgium","Oil",2010,392.841
"Belgium","Oil",2011,280.21
"Belgium","Oil",2012,321.714
"Belgium","Oil",2013,152.149
"Belgium","Oil",2014,197.21
"Belgium","Oil",2015,202.611
"Belgium","Oil",2016,191.032
"Belgium","Oil",2017,168.802
"Belgium","Oil",2018,154.057247
"Belgium","Oil",2019,68.396733
"Belgium","Oil",2020,115.702949
"Belgium","Oil",2021,103.970316
"Belgium","Oil",2022,212.297391
"Belgium","Other combustible non-renewables",2010,1314.951
"Belgium","Other combustible non-renewables",2011,1057.069
"Belgium","Other combustible non-renewables",2012,1253.035
"Belgium","Other combustible non-renewables",2013,1145.49
"Belgium","Other combustible non-renewables",2014,1236.025
"Belgium","Other combustible non-renewables",2015,1256.111
"Belgium","Other combustible non-renewables",2016,1297.686
"Belgium","Other combustible non-renewables",2017,1326.252
"Belgium","Other combustible non-renewables",2018,1300.001736
"Belgium","Other combustible non-renewables",2019,1165.735011
"Belgium","Other combustible non-renewables",2020,1185.014343
"Belgium","Other combustible non-renewables",2021,1134.353337
"Belgium","Other combustible non-renewables",2022,1075.248162
"Belgium","Other renewables",2018,0
"Belgium","Other renewables",2019,0
"Belgium","Other renewables",2020,0
"Belgium","Other renewables",2021,0
"Belgium","Other renewables aggregated",2010,4189.65
"Belgium","Other renewables aggregated",2011,4541.337
"Belgium","Other renewables aggregated",2012,5025.664
"Belgium","Other renewables aggregated",2013,4831.994
"Belgium","Other renewables aggregated",2014,4326.285
"Belgium","Other renewables aggregated",2015,5396.208
"Belgium","Other renewables aggregated",2016,5266.025
